id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
403,Nicole,Monti,14,F,1.1,75,9.2,buono,promosso
404,Laura,Ricci,17,F,0.2,206,9.7,buono,promosso
405,Michele,Sala,18,M,2.7,90,7.4,buono,promosso
406,Ezechiele,Ferrari,15,M,2.5,80,9.0,scarso,bocciato
407,Sara,Moretti,16,F,3.9,49,8.7,sufficente,promosso
408,Fabio,Russo,15,M,1.1,17,10.0,scarso,bocciato
409,Dino,Hallal,15,M,2.7,205,6.0,sufficente,promosso
410,Matteo,Conti,19,M,7.5,169,8.8,buono,promosso
411,Martina,Hallal,18,F,0.9,11,8.6,sufficente,promosso
412,Camilla,Serra,14,F,1.3,104,7.6,sufficente,promosso
413,Dino,Leone,17,M,6.0,134,7.0,buono,promosso
414,Davide,Russo,16,M,7.2,215,5.6,buono,promosso
415,Alberto,Martinelli,14,M,7.3,73,8.1,sufficente,promosso
416,Martina,Barbieri,14,F,3.0,11,4.5,buono,bocciato
417,Simone,Ferraro,18,M,6.3,186,9.5,sufficente,promosso
418,Marta,Bianchi,14,F,5.4,216,5.6,buono,promosso
419,Matteo,Ferraro,17,M,1.5,66,8.8,buono,promosso
420,Claudia,Lopes,17,F,3.3,73,5.2,sufficente,bocciato
421,Beatrice,Caruso,18,F,0.4,105,4.7,sufficente,bocciato
422,Matteo,Marchetti,16,M,2.0,220,7.5,scarso,bocciato
423,Antonio,Santoro,14,M,7.2,148,9.5,sufficente,promosso
424,Roberto,Crodino,17,M,0.4,167,5.6,sufficente,promosso
425,Camilla,Villa,19,F,1.9,25,6.8,sufficente,promosso
426,Chiara,Bianchi,19,F,5.6,153,6.8,scarso,bocciato
427,Laura,Bellini,17,F,0.4,154,9.2,buono,promosso
428,Luca,Cavallaro,15,M,1.3,122,4.0,buono,bocciato
429,Anna,Bruno,15,F,2.6,69,7.8,sufficente,promosso
430,Simona,Ricci,17,F,0.2,184,9.4,sufficente,promosso
431,Chiara,Crodino,15,F,0.3,169,6.3,buono,promosso
432,Michele,Greco,16,M,5.7,0,9.7,ottimo,promosso
433,Salvatore,Hallal,14,M,6.2,169,8.3,sufficente,promosso
434,Marta,Sala,19,F,7.1,39,4.1,buono,bocciato
435,Luca,Valentini,19,M,0.3,73,8.0,scarso,bocciato
436,Federica,Conti,18,F,5.5,174,9.6,scarso,bocciato
437,Federica,Piras,16,F,6.1,17,6.6,scarso,bocciato
438,Roberta,Orlando,20,F,7.8,115,4.5,scarso,bocciato
439,Alessandro,Orlando,17,M,1.5,63,5.6,scarso,bocciato
440,Roberto,De Luca,18,M,6.4,143,4.6,buono,bocciato
441,Eleonora,Gallo,17,F,2.8,60,10.0,buono,promosso
442,Andrea,Giordano,16,F,6.0,52,5.0,scarso,bocciato
443,Michele,Lombardi,20,M,3.3,32,4.7,sufficente,bocciato
444,Nicole,Sala,16,F,5.3,205,8.2,sufficente,promosso
445,Ezechiele,Bianchi,18,M,4.1,216,9.2,scarso,bocciato
446,Davide,Bruno,20,M,0.8,140,7.7,buono,promosso
447,Claudia,Longo,17,F,7.2,108,5.6,sufficente,promosso
448,Davide,Leone,14,M,0.1,18,7.4,sufficente,promosso
449,Maria,Sala,16,F,3.7,93,5.7,buono,promosso
450,Simona,Lombardi,17,F,5.5,60,4.6,sufficente,bocciato
451,Fabio,Monti,14,M,2.1,167,6.4,ottimo,promosso
452,Veronica,Mariani,15,F,5.5,173,6.6,sufficente,promosso
453,Federica,Villa,20,F,3.0,124,5.8,ottimo,promosso
454,Alfio,Cavallaro,14,M,4.4,53,4.2,scarso,bocciato
455,Federica,Sanna,19,F,7.7,203,7.1,scarso,bocciato
456,Silvia,Grassi,16,F,0.9,165,7.1,scarso,bocciato
457,Roberto,Sanna,15,M,5.1,94,5.3,buono,bocciato
458,Daniele,Pdor,16,M,4.5,195,8.3,buono,promosso
459,Chiara,Barbieri,18,F,4.4,191,6.9,sufficente,promosso
460,Claudio,Martinelli,19,M,4.1,71,8.4,sufficente,promosso
461,Matteo,Cavallaro,18,M,0.1,140,6.7,buono,promosso
462,Francesco,Monti,17,M,1.8,155,7.4,buono,promosso
463,Daniele,Lombardi,14,M,5.5,47,6.1,buono,promosso
464,Nicole,Villa,15,F,6.4,106,7.4,sufficente,promosso
465,Roberto,Farina,14,M,6.7,201,8.6,buono,promosso
466,Antonio,Pdor,14,M,2.9,70,6.2,sufficente,promosso
467,Marta,Serra,14,F,2.7,204,6.6,sufficente,promosso
468,Sara,Santoro,15,F,7.1,130,6.3,sufficente,promosso
469,Fabio,Sanna,17,M,0.2,68,9.7,sufficente,promosso
470,Claudia,Costa,18,F,7.8,119,4.6,buono,bocciato
471,Alessandro,Cattaneo,14,M,3.1,121,5.1,scarso,bocciato
472,Veronica,Grassi,17,F,1.1,49,7.2,ottimo,promosso
473,Fabio,Giordano,19,M,7.5,81,8.1,buono,promosso
474,Antonio,Farina,14,M,3.4,117,5.6,buono,promosso
475,Marco,Caruso,17,M,5.3,89,8.5,buono,promosso
476,Barbara,Romano,17,F,0.2,116,7.7,sufficente,promosso
477,Andrea,Moretti,17,M,7.6,0,6.1,scarso,bocciato
478,Davide,De Santis,16,M,5.9,35,8.9,sufficente,promosso
479,Tommaso,De Luca,16,M,1.3,167,7.0,sufficente,promosso
480,Davide,Pellegrini,17,M,3.7,133,5.4,sufficente,promosso
481,Roberta,Monti,18,F,1.8,172,4.4,buono,bocciato
482,Federica,De Luca,17,F,3.3,86,4.1,buono,bocciato
483,Laura,Serra,15,F,0.3,29,7.6,buono,promosso
484,Barbara,Ferrari,20,F,2.3,111,4.7,buono,bocciato
485,Francesco,Cavallaro,19,M,3.2,126,4.9,buono,bocciato
486,Roberta,Fontana,15,F,5.7,76,5.9,buono,promosso
487,Roberto,Costa,18,M,7.2,95,4.6,sufficente,bocciato
488,Claudio,Orlando,16,M,7.3,172,7.6,buono,promosso
489,Claudia,Fontana,14,F,7.0,117,9.4,ottimo,promosso
490,Alessandra,Santoro,18,F,4.1,50,4.9,sufficente,bocciato
491,Anna,Mancini,18,F,4.9,59,8.7,scarso,bocciato
492,Andrea,Moretti,17,M,3.3,210,6.3,buono,promosso
493,Laura,Bianchi,19,F,2.7,67,4.5,scarso,bocciato
494,Alfio,Zhing,18,M,5.7,162,8.3,sufficente,promosso
495,Laura,De Santis,18,F,3.1,197,8.2,sufficente,promosso
496,Sara,Pdor,20,F,5.4,111,8.2,sufficente,promosso
497,Maurizio,Moretti,17,M,7.5,49,8.8,buono,promosso
498,Gabriele,Serra,14,M,1.2,149,6.5,buono,promosso
499,Luca,Monti,17,M,3.3,58,5.1,buono,bocciato
500,Martina,Valentini,15,F,1.2,104,4.2,buono,bocciato
501,Francesca,Caruso,18,F,8.0,39,8.1,sufficente,promosso
502,Emanuele,Bianchi,14,M,4.2,53,4.0,buono,bocciato
503,Simona,Grassi,14,F,4.2,207,4.6,sufficente,bocciato
504,Emanuele,Lopes,19,M,2.4,108,7.9,sufficente,promosso
505,Roberta,Orlando,18,F,4.4,102,7.0,sufficente,promosso
506,Claudio,Santoro,14,M,2.4,199,6.0,sufficente,promosso
507,Francesca,Rizzo,19,F,0.7,147,6.1,ottimo,promosso
508,Sara,De Luca,15,F,1.2,215,8.8,sufficente,promosso
509,Martina,Esposito,18,F,7.4,47,9.1,buono,promosso
510,Giovanni,Mancini,16,M,7.7,187,7.7,buono,promosso
511,Paola,Mariani,15,F,6.0,189,9.1,sufficente,promosso
512,Simone,Giordano,14,M,1.0,217,5.1,ottimo,bocciato
513,Agamennone,Monti,16,M,4.8,95,7.7,buono,promosso
514,Simona,Leone,20,F,7.6,51,6.8,ottimo,promosso
515,Tommaso,Crodino,14,M,7.6,213,5.6,sufficente,promosso
516,Marco,Caruso,17,M,7.1,190,7.3,sufficente,promosso
517,Sara,Bruno,20,F,2.9,164,9.0,sufficente,promosso
518,Agamennone,Costa,20,M,6.4,39,5.9,buono,promosso
519,Andrea,Villa,18,F,0.5,25,5.9,sufficente,promosso
520,Jack,Ricci,18,M,1.0,155,4.5,scarso,bocciato
521,Sofia,Bellini,17,F,0.9,168,9.6,buono,promosso
522,Sara,Longo,20,F,4.2,156,9.2,sufficente,promosso
523,Francesca,Sanna,17,F,5.0,216,7.2,scarso,bocciato
524,Roberto,Gentile,20,M,2.3,171,5.4,buono,promosso
525,Beatrice,Lombardi,17,F,0.4,176,6.8,ottimo,promosso
526,Alice,De Santis,20,F,1.0,33,6.7,sufficente,promosso
527,Nicola,Sala,19,M,7.4,12,7.5,sufficente,promosso
528,Veronica,Bianchi,14,F,7.4,7,6.8,buono,promosso
529,Antonio,Sala,19,M,6.9,5,4.1,buono,bocciato
530,Gabriele,Cavallaro,16,M,3.7,95,4.6,buono,bocciato
531,Cristina,Santoro,16,F,3.8,104,7.8,sufficente,promosso
532,Paolo,Piras,19,M,5.2,157,5.4,buono,promosso
533,Andrea,Lopes,14,F,0.9,208,8.5,sufficente,promosso
534,Ilaria,Zhing,18,F,5.4,51,9.9,buono,promosso
535,Andrea,Lopes,18,F,6.5,205,5.7,scarso,bocciato
536,Martina,Monti,16,F,7.0,195,10.0,scarso,bocciato
537,Salvatore,Bellini,19,M,6.2,116,4.6,sufficente,bocciato
538,Andrea,Fabbri,17,M,5.8,146,7.7,sufficente,promosso
539,Simona,Ricci,18,F,5.4,85,9.9,buono,promosso
540,Laura,Valentini,20,F,7.6,86,4.8,sufficente,bocciato
541,Barbara,Lopes,19,F,1.2,208,5.1,scarso,bocciato
542,Sara,Pellegrini,18,F,2.8,5,8.1,sufficente,promosso
543,Enrico,Mariani,17,M,6.8,4,8.9,sufficente,promosso
544,Cristina,Orlando,16,F,5.1,8,4.2,buono,bocciato
545,Stefano,Bruno,20,M,4.4,132,8.3,buono,promosso
546,Claudia,Greco,18,F,6.9,191,4.3,sufficente,bocciato
547,Enrico,Martinelli,19,M,3.6,136,9.1,scarso,bocciato
548,Camilla,Greco,15,F,7.8,1,8.5,buono,promosso
549,Francesca,Costa,15,F,0.8,161,4.4,sufficente,bocciato
550,Roberto,Gallo,20,M,3.5,75,9.1,buono,promosso
551,Antonio,Cattaneo,16,M,0.5,212,5.9,sufficente,promosso
552,Nicole,Crodino,15,F,1.7,79,5.7,buono,promosso
553,Tommaso,Crodino,15,M,7.9,66,8.3,sufficente,promosso
554,Francesca,Colombo,18,F,6.2,210,4.1,sufficente,bocciato
555,Alice,Monti,14,F,3.1,135,4.8,sufficente,bocciato
556,Claudio,De Santis,20,M,6.9,144,9.5,scarso,bocciato
557,Barbara,Galli,14,F,4.8,210,9.9,buono,promosso
558,Luca,Cattaneo,17,M,5.2,180,5.4,ottimo,promosso
559,Veronica,Moretti,20,F,5.9,39,5.7,sufficente,promosso
560,Gabriele,Monti,19,M,4.8,27,5.9,scarso,bocciato
561,Eleonora,Caruso,18,F,0.2,160,9.8,ottimo,promosso
562,Simone,Ferrari,14,M,3.2,143,7.5,buono,promosso
563,Dino,Colombo,18,M,3.5,22,6.3,sufficente,promosso
564,Veronica,Greco,16,F,3.5,68,7.4,buono,promosso
565,Matteo,Rossi,14,M,4.1,113,6.9,scarso,bocciato
566,Giulia,Martini,20,F,7.3,175,7.7,sufficente,promosso
567,Laura,Marchetti,19,F,1.8,107,8.7,sufficente,promosso
568,Dino,Ferraro,14,M,3.2,65,4.3,ottimo,bocciato
569,Fabio,Rizzo,18,M,3.0,202,7.2,ottimo,promosso
570,Alberto,Lombardi,19,M,6.3,46,5.7,buono,promosso
571,Ezechiele,Conti,16,M,1.3,205,6.4,buono,promosso
572,Luca,Bianchi,20,M,1.3,126,5.4,scarso,bocciato
573,Giulia,Villa,16,F,1.5,69,9.4,sufficente,promosso
574,Lorenzo,Ferrari,17,M,6.5,152,5.6,buono,promosso
575,Francesca,De Luca,14,F,4.2,139,4.6,sufficente,bocciato
576,Simona,Sala,18,F,6.7,55,7.4,sufficente,promosso
577,Giuseppe,Mariani,20,M,1.7,46,8.9,ottimo,promosso
578,Giovanni,Sanna,16,M,5.4,214,5.6,buono,promosso
579,Sofia,Caruso,16,F,1.3,145,5.0,buono,bocciato
580,Marta,Grassi,19,F,2.2,26,8.1,buono,promosso
581,Alessandro,Rinaldi,14,M,7.9,171,4.5,sufficente,bocciato
582,Alberto,Galli,20,M,3.4,191,8.9,buono,promosso
583,Giulia,Costa,14,F,1.7,92,4.2,sufficente,bocciato
584,Francesca,Rossi,17,F,2.6,89,7.4,sufficente,promosso
585,Salvatore,Colombo,14,M,0.7,97,4.5,sufficente,bocciato
586,Francesco,Ferraro,16,M,7.2,60,9.1,sufficente,promosso
587,Gabriele,Sala,19,M,7.9,49,8.6,sufficente,promosso
588,Emanuele,Zhing,20,M,6.0,102,5.4,sufficente,promosso
589,Vincenzo,Greco,16,M,2.7,131,5.5,buono,promosso
590,Laura,Grassi,14,F,2.1,3,9.2,ottimo,promosso
591,Elena,Mariani,20,F,0.4,116,9.9,ottimo,promosso
592,Giulia,De Luca,14,F,7.3,69,5.2,buono,bocciato
593,Simona,Monti,14,F,5.2,167,6.5,sufficente,promosso
594,Marco,Santoro,17,M,0.3,217,7.1,ottimo,promosso
595,Lorenzo,Crodino,16,M,6.2,161,8.8,sufficente,promosso
596,Laura,Ferraro,15,F,1.4,136,8.5,scarso,bocciato
597,Stefano,Bianchi,18,M,4.1,151,9.2,sufficente,promosso
598,Alessandra,Sanna,14,F,6.9,106,5.7,buono,promosso
599,Elisa,Longo,17,F,2.5,202,9.1,scarso,bocciato
600,Dino,Martini,14,M,0.5,106,6.6,buono,promosso
601,Maurizio,Farina,15,M,7.7,66,8.3,sufficente,promosso
602,Alessandro,Ferraro,19,M,7.9,216,5.0,sufficente,bocciato
603,Fabio,Lombardi,19,M,6.3,44,4.9,sufficente,bocciato
604,Ezechiele,Ferrari,16,M,6.6,68,9.5,scarso,bocciato
605,Filippo,Sanna,15,M,7.4,200,5.6,scarso,bocciato
606,Elisa,De Luca,16,F,0.6,8,6.4,sufficente,promosso
607,Filippo,Rizzo,14,M,6.2,219,7.0,sufficente,promosso
608,Michele,Longo,20,M,5.9,195,7.3,buono,promosso
609,Beatrice,Sala,19,F,2.6,89,5.9,sufficente,promosso
610,Federico,Serra,17,M,3.1,186,9.9,scarso,bocciato
611,Maurizio,Villa,19,M,3.3,36,8.3,buono,promosso
612,Francesca,Pdor,18,F,2.3,105,4.4,sufficente,bocciato
613,Valentina,Grassi,20,F,2.0,134,8.2,buono,promosso
614,Nicola,Martini,18,M,5.2,194,9.1,scarso,bocciato
615,Tommaso,Cavallaro,19,M,7.6,42,8.6,buono,promosso
616,Matteo,Cattaneo,20,M,7.8,77,5.8,buono,promosso
617,Veronica,Monti,18,F,4.0,103,5.3,sufficente,bocciato
618,Nicole,Ricci,16,F,7.4,137,9.0,sufficente,promosso
619,Riccardo,Leone,16,M,7.8,153,4.1,sufficente,bocciato
620,Alfio,Colombo,14,M,3.1,127,5.7,sufficente,promosso
621,Alice,Sala,20,F,5.9,77,8.7,sufficente,promosso
622,Elena,Longo,17,F,3.6,150,5.6,sufficente,promosso
623,Riccardo,Russo,19,M,2.4,68,6.8,buono,promosso
624,Eleonora,Cavallaro,20,F,0.4,202,5.0,buono,bocciato
625,Paolo,Sanna,17,M,2.5,58,6.3,sufficente,promosso
626,Salvatore,Orlando,18,M,6.9,197,8.4,scarso,bocciato
627,Antonio,Orlando,20,M,6.6,21,9.2,sufficente,promosso
628,Marta,Gallo,18,F,4.6,124,9.8,buono,promosso
629,Claudio,Cattaneo,16,M,4.2,214,7.6,sufficente,promosso
630,Ezechiele,Grassi,17,M,3.1,15,6.7,buono,promosso
631,Eleonora,Russo,16,F,6.3,176,5.5,sufficente,promosso
632,Roberto,Romano,18,M,2.7,40,6.1,sufficente,promosso
633,Laura,Ricci,16,F,2.2,93,5.9,sufficente,promosso
634,Chiara,Sala,14,F,4.7,18,6.5,buono,promosso
635,Jack,Lopes,18,M,2.1,77,4.2,sufficente,bocciato
636,Filippo,Martini,18,M,5.9,76,4.7,scarso,bocciato
637,Emanuele,Barbieri,14,M,5.9,86,7.8,ottimo,promosso
638,Elisa,Romano,20,F,7.1,190,5.6,sufficente,promosso
639,Enrico,Martinelli,17,M,4.0,57,4.8,buono,bocciato
640,Agamennone,Russo,14,M,1.7,141,8.6,scarso,bocciato
641,Luca,Gallo,15,M,2.8,2,8.4,sufficente,promosso
642,Simone,Mariani,18,M,0.7,67,8.3,buono,promosso
643,Federico,Santoro,14,M,0.8,69,5.0,ottimo,bocciato
644,Nicole,Giordano,18,F,2.2,203,5.6,sufficente,promosso
645,Lorenzo,Galli,20,M,5.8,112,4.3,sufficente,bocciato
646,Salvatore,Caruso,18,M,0.2,99,4.2,scarso,bocciato
647,Roberto,Caruso,19,M,2.6,208,5.3,buono,bocciato
648,Federica,Gentile,16,F,0.8,180,9.0,buono,promosso
649,Paolo,Longo,14,M,2.7,1,8.3,buono,promosso
650,Luca,Ricci,20,M,6.4,12,4.0,scarso,bocciato
651,Pdor,Santoro,14,M,1.3,39,7.7,scarso,bocciato
652,Francesco,Ferrari,14,M,4.6,101,8.3,buono,promosso
653,Alessia,Marchetti,16,F,3.6,122,4.1,sufficente,bocciato
654,Nicola,Fabbri,18,M,1.8,85,9.2,sufficente,promosso
655,Nicole,Russo,16,F,4.1,108,7.8,scarso,bocciato
656,Anna,Fabbri,16,F,2.3,20,8.0,sufficente,promosso
657,Chiara,Conti,15,F,2.2,106,5.9,sufficente,promosso
658,Alessandro,Barbieri,15,M,5.4,31,7.7,ottimo,promosso
659,Agamennone,Villa,14,M,7.1,25,9.9,buono,promosso
660,Francesco,Barbieri,15,M,2.3,133,5.8,scarso,bocciato
661,Paola,Ferrari,15,F,4.7,49,4.9,scarso,bocciato
662,Vincenzo,Romano,18,M,6.2,128,7.7,buono,promosso
663,Gabriele,Barbieri,15,M,5.2,207,9.3,sufficente,promosso
664,Giuseppe,Costa,20,M,4.8,171,4.7,buono,bocciato
665,Alessandro,Villa,20,M,5.3,145,4.7,buono,bocciato
666,Pdor,Bianchi,18,M,7.0,171,7.2,buono,promosso
667,Nicola,Villa,15,M,3.6,137,7.5,sufficente,promosso
668,Simona,Gentile,16,F,5.4,86,5.8,buono,promosso
669,Silvia,Lopes,17,F,1.7,206,7.2,buono,promosso
670,Marta,Marchetti,17,F,7.6,74,7.0,sufficente,promosso
671,Tommaso,Orlando,14,M,6.6,82,5.4,buono,promosso
672,Laura,Martini,15,F,1.9,44,5.8,buono,promosso
673,Sara,Rossi,17,F,5.0,16,5.3,buono,bocciato
674,Nicola,Martini,14,M,3.4,120,7.8,scarso,bocciato
675,Federico,Lopes,20,M,5.6,164,7.4,sufficente,promosso
676,Maria,Barbieri,19,F,2.7,136,9.2,sufficente,promosso
677,Alessandro,De Santis,15,M,2.0,8,8.9,buono,promosso
678,Emanuele,Martinelli,20,M,1.0,36,5.7,sufficente,promosso
679,Elisa,Moretti,17,F,3.6,106,4.5,sufficente,bocciato
680,Nicole,Fontana,19,F,2.7,154,7.8,buono,promosso
681,Claudia,Leone,15,F,5.3,112,7.6,ottimo,promosso
682,Angela,Farina,14,F,5.6,178,7.9,sufficente,promosso
683,Pdor,Moretti,18,M,1.5,141,7.7,sufficente,promosso
684,Matteo,Giordano,15,M,5.1,79,8.1,sufficente,promosso
685,Maurizio,Fontana,16,M,6.8,128,6.0,scarso,bocciato
686,Dino,Sala,17,M,2.4,105,8.5,sufficente,promosso
687,Valentina,Piras,19,F,6.5,139,4.4,sufficente,bocciato
688,Marco,Crodino,14,M,0.7,39,8.3,sufficente,promosso
689,Alice,Moretti,17,F,4.7,106,4.4,ottimo,bocciato
690,Maurizio,Fontana,19,M,1.6,144,4.2,buono,bocciato
691,Giulia,De Luca,15,F,1.8,52,9.3,sufficente,promosso
692,Maria,Moretti,17,F,4.8,129,5.0,sufficente,bocciato
693,Luca,Hallal,17,M,7.9,136,4.0,sufficente,bocciato
694,Veronica,De Luca,17,F,4.4,203,5.7,buono,promosso
695,Chiara,Cattaneo,16,F,4.1,91,6.1,scarso,bocciato
696,Angela,Cattaneo,14,F,4.7,218,9.5,sufficente,promosso
697,Claudia,Monti,16,F,4.1,32,7.7,ottimo,promosso
698,Nicole,Mariani,14,F,7.3,126,7.9,sufficente,promosso
699,Michele,Galli,15,M,1.2,204,7.4,sufficente,promosso
700,Barbara,Lopes,19,F,4.0,63,9.8,scarso,bocciato
701,Laura,Conti,18,F,7.5,100,8.3,scarso,bocciato
702,Alessia,Bianchi,17,F,1.4,188,9.2,sufficente,promosso
703,Alessandro,Mancini,16,M,1.9,200,5.2,sufficente,bocciato
704,Cristina,Grassi,16,F,3.9,201,5.0,sufficente,bocciato
705,Sofia,Rizzo,18,F,2.5,113,9.8,scarso,bocciato
706,Vincenzo,Greco,16,M,2.1,61,9.0,scarso,bocciato
707,Claudio,De Santis,18,M,5.9,147,9.5,sufficente,promosso
708,Riccardo,Pdor,16,M,6.9,113,4.2,scarso,bocciato
709,Ilaria,Hallal,16,F,3.1,106,4.4,scarso,bocciato
710,Valentina,Farina,16,F,3.1,107,9.3,sufficente,promosso
711,Laura,Zhing,17,F,7.4,19,5.2,sufficente,bocciato
712,Giulia,Costa,18,F,3.2,21,9.0,sufficente,promosso
713,Martina,Leone,17,F,7.3,216,5.5,scarso,bocciato
714,Camilla,Greco,18,F,6.4,15,7.1,ottimo,promosso
715,Filippo,Zhing,19,M,1.5,91,9.8,sufficente,promosso
716,Valentina,Grassi,16,F,4.0,148,7.0,ottimo,promosso
717,Lorenzo,Marchetti,16,M,7.2,138,8.6,sufficente,promosso
718,Stefano,Zhing,17,M,2.5,127,7.0,scarso,bocciato
719,Martina,Fontana,18,F,6.3,202,5.1,sufficente,bocciato
720,Alice,Mariani,14,F,2.6,34,7.9,buono,promosso
721,Laura,Romano,20,F,6.1,57,9.5,sufficente,promosso
722,Martina,Martini,16,F,3.5,121,4.8,buono,bocciato
723,Federica,Grassi,18,F,3.2,64,8.4,sufficente,promosso
724,Antonio,Cavallaro,19,M,1.2,216,6.7,sufficente,promosso
725,Roberto,Mariani,16,M,3.6,18,7.2,sufficente,promosso
726,Francesco,Fabbri,19,M,4.2,84,5.0,buono,bocciato
727,Veronica,Pdor,14,F,5.4,205,5.4,buono,promosso
728,Sofia,Giordano,14,F,6.3,150,5.9,sufficente,promosso
729,Alessandra,Ferrari,16,F,3.0,101,6.5,buono,promosso
730,Veronica,Pdor,19,F,2.8,99,7.0,ottimo,promosso
731,Matteo,Monti,14,M,6.8,6,5.5,scarso,bocciato
732,Chiara,Mariani,18,F,1.6,95,5.3,scarso,bocciato
733,Chiara,Cattaneo,18,F,2.3,74,8.4,scarso,bocciato
734,Cristina,Conti,17,F,2.7,186,5.9,scarso,bocciato
735,Sara,Crodino,14,F,2.1,6,7.7,sufficente,promosso
736,Alessandro,Piras,18,M,7.4,178,6.4,scarso,bocciato
737,Claudio,Monti,14,M,3.1,136,8.7,sufficente,promosso
738,Maurizio,Pdor,16,M,1.8,127,6.8,buono,promosso
739,Lorenzo,Villa,17,M,5.2,74,8.0,sufficente,promosso
740,Elena,Leone,20,F,4.4,68,5.4,scarso,bocciato
741,Luca,Grassi,20,M,6.6,111,5.3,sufficente,bocciato
742,Elisa,Marchetti,19,F,2.3,148,5.6,buono,promosso
743,Sara,Cattaneo,18,F,2.7,115,7.9,ottimo,promosso
744,Veronica,Russo,15,F,2.0,14,8.5,sufficente,promosso
745,Davide,Grassi,18,M,2.5,216,5.2,sufficente,bocciato
746,Federica,Galli,14,F,5.3,166,6.6,buono,promosso
747,Alessia,De Luca,18,F,4.5,204,9.0,ottimo,promosso
748,Andrea,Martinelli,19,M,5.7,86,6.8,sufficente,promosso
749,Barbara,Mancini,14,F,4.2,215,5.0,scarso,bocciato
750,Chiara,Martinelli,19,F,0.7,182,4.3,sufficente,bocciato
751,Vincenzo,Hallal,19,M,0.8,164,5.3,sufficente,bocciato
752,Alberto,Pellegrini,16,M,3.5,78,7.8,ottimo,promosso
753,Pdor,Costa,16,M,6.5,97,5.6,sufficente,promosso
754,Alice,Zhing,16,F,0.5,139,9.1,buono,promosso
755,Vincenzo,Conti,14,M,7.5,218,4.2,buono,bocciato
756,Maria,Lopes,18,F,6.7,216,5.1,sufficente,bocciato
757,Federica,Villa,15,F,1.2,108,9.6,buono,promosso
758,Pdor,Gallo,20,M,1.2,133,9.6,buono,promosso
759,Claudio,Valentini,14,M,7.6,63,8.3,sufficente,promosso
760,Angela,Orlando,18,F,6.5,46,9.4,sufficente,promosso
761,Laura,De Santis,15,F,1.6,108,5.5,sufficente,promosso
762,Pdor,Barbieri,18,M,0.3,89,7.2,buono,promosso
763,Sofia,Marino,16,F,4.3,103,8.2,scarso,bocciato
764,Giulia,Russo,14,F,4.6,168,4.6,sufficente,bocciato
765,Giuseppe,Colombo,14,M,7.0,217,5.5,sufficente,promosso
766,Alice,Giordano,20,F,2.2,47,7.6,sufficente,promosso
767,Salvatore,Bianchi,16,M,6.1,85,9.0,buono,promosso
768,Barbara,Giordano,14,F,0.6,213,7.2,scarso,bocciato
769,Federica,Ferrari,17,F,5.6,76,6.7,sufficente,promosso
770,Alberto,Bianchi,18,M,4.9,71,8.3,sufficente,promosso
771,Ezechiele,Rinaldi,20,M,2.9,153,9.4,sufficente,promosso
772,Michele,Galli,16,M,2.2,155,5.6,sufficente,promosso
773,Cristina,Lombardi,18,F,2.6,216,8.9,buono,promosso
774,Camilla,De Santis,18,F,0.1,38,9.3,ottimo,promosso
775,Marco,Greco,15,M,2.7,215,4.4,sufficente,bocciato
776,Riccardo,Cattaneo,20,M,2.1,77,7.7,sufficente,promosso
777,Giuseppe,Galli,20,M,1.9,127,4.2,buono,bocciato
778,Fabio,Martinelli,14,M,7.7,148,6.9,sufficente,promosso
779,Maurizio,Cattaneo,14,M,3.8,121,6.8,sufficente,promosso
780,Alberto,Ferrari,17,M,0.2,169,4.4,sufficente,bocciato
781,Marta,Rinaldi,15,F,6.0,126,8.7,sufficente,promosso
782,Beatrice,Sala,19,F,7.1,74,10.0,sufficente,promosso
783,Ilaria,Ricci,15,F,4.1,176,9.4,sufficente,promosso
784,Antonio,Santoro,19,M,0.9,13,6.1,ottimo,promosso
785,Daniele,Rossi,19,M,5.4,81,8.3,scarso,bocciato
786,Veronica,Longo,17,F,0.3,48,9.8,sufficente,promosso
787,Giuseppe,Marchetti,20,M,0.1,0,9.0,ottimo,promosso
788,Claudia,Cavallaro,14,F,6.6,176,6.4,ottimo,promosso
789,Nicola,Cavallaro,18,M,3.4,119,8.1,buono,promosso
790,Angela,Fabbri,18,F,6.9,98,4.8,ottimo,bocciato
791,Simona,Crodino,14,F,6.7,119,7.9,buono,promosso
792,Paolo,Lopes,18,M,5.8,141,4.5,scarso,bocciato
793,Valentina,Cattaneo,19,F,2.8,54,9.2,scarso,bocciato
794,Francesca,Ferraro,14,F,4.7,89,4.9,scarso,bocciato
795,Veronica,Cavallaro,20,F,7.6,196,7.1,buono,promosso
796,Federica,Mancini,19,F,3.1,211,6.8,buono,promosso
797,Sofia,Hallal,14,F,5.7,93,8.0,buono,promosso
798,Angela,Mariani,19,F,5.1,141,4.0,buono,bocciato
799,Cristina,Sanna,17,F,0.7,124,9.2,sufficente,promosso
800,Dino,Fabbri,14,M,3.0,97,9.4,ottimo,promosso
801,Veronica,Rinaldi,14,F,3.5,64,5.0,sufficente,bocciato
802,Ezechiele,Ferraro,19,M,6.3,28,4.6,scarso,bocciato
803,Pdor,Crodino,14,M,4.6,136,7.9,ottimo,promosso
804,Roberta,Orlando,20,F,6.1,89,8.3,buono,promosso
805,Daniele,Conti,17,M,7.1,13,4.2,ottimo,bocciato
806,Alberto,Marino,20,M,7.2,197,5.5,scarso,bocciato
